n_tokens	n_chars	n_stopwords	n_lexical_w	n_adj	n_adv	n_prep	n_demostrativ	n_numerals	foreign_w	coo_conj	sub_conj	n_prop_nouns	n_nouns	n_pronouns	negations	n_verbs	sub_purpose	len_purpose	sub_reason	len_reason	sub_cond	sub_konsek	sub_temp	sub_modal	sub_rel	sub_konsess	sub_advers	modals	ich_fin_v_constr	adj_sein	complex_sent	simpl_sent	claims	supports	disourse_markers	konjuktive	modality_words	personalizing	distansing	present	future	past	neutral	negative	positive	intense_pos	intense_neg	ohne_gegen	nie	sentiment_shifters	intenifiers	intensed	part_w_adj	question_words	das_ist	remembering	understaning	applying	evaluate	analyze	create	cognition	index	gibbs_0	sentiment_0	gibbs_1	sentiment_1	topic_10.0	topic_11.0	topic_12.0	topic_18.0	gibbs_2	sentiment_2	gibbs_3	sentiment_3	gibbs_4	sentiment_4	topic_4.0	label	topic_13.0	topic_14.0	gibbs_5	sentiment_5	sentiment_6	topic_8.0	topic_-1.0	topic_9.0	topic_17.0	topic_19.0	topic_15.0	topic_0.0	topic_6.0	topic_5.0	topic_7.0	topic_3.0	topic_1.0	topic_2.0
0.03273453093812375	0.027977347646014703	0.026632302405498274	0.03777619387027798	0.04605263157894738	0.03125	0.014354066985645921	0.020000000000000007	0.0	0.0	0.020000000000000004	0.0	0.017543859649122803	0.030701754385964918	0.037974683544303806	0.0	0.04336734693877551	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.021276595744680854	0.0	0.0	0.0	0.058823529411764705	0.12499999999999999	0.016483516483516477	0.03333333333333333	0.0	0.0	0.02579365079365079	0.0	0.0	0.08333333333333333	0.2857142857142857	0.03174603174603173	0.0	0.04166666666666667	0.029268292682926824	0.0	0.02830188679245283	0.0	0.0	0.0	0.0	0.0	0.11842105263157894	0.05	0.0379746835443038	0.0	0.0	0.0	0.0	0.21428571428571427	0.0	0.0	0.15384615384615383	0.08333333333333333	0	7.0	0.0	1.0	0.0	1.0	0.0	1.0	6.0	3.0	0.0	0.0	9.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.06427145708582835	0.06888682275378243	0.05584192439862542	0.06985032074126872	0.0986842105263158	0.16666666666666666	0.05263157894736842	0.12	0.0	0.0	0.04000000000000001	0.02531645569620253	0.0	0.05921052631578948	0.037974683544303806	0.10526315789473684	0.07142857142857142	0.27777777777777773	0.18823529411764703	0.09523809523809522	0.04022988505747127	0.0	0.0	0.0	0.0	0.0	0.20000000000000004	0.0	0.375	0.0	0.12499999999999999	0.04395604395604396	0.04444444444444444	0.029411764705882353	0.1212121212121212	0.06547619047619048	0.07407407407407406	0.04761904761904762	0.08333333333333333	0.0	0.03174603174603173	0.0	0.04166666666666667	0.06430155210643014	0.2424242424242424	0.05660377358490566	0.09090909090909091	0.0	0.0	0.0	0.07692307692307691	0.15789473684210525	0.05	0.0379746835443038	0.10526315789473685	0.0	0.0	0.0625	0.07142857142857142	0.0	0.0	0.0	0.055555555555555546	0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	5.0	5.0	6.0	1.0	2.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.07704590818363274	0.08612965936945313	0.05584192439862542	0.09265858873841767	0.11842105263157897	0.08333333333333333	0.019138755980861233	0.0	0.0	0.04838709677419354	0.09000000000000001	0.03797468354430379	0.0	0.06140350877192983	0.07278481012658228	0.10526315789473684	0.09438775510204081	0.05555555555555556	0.03529411764705883	0.04761904761904761	0.02298850574712644	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25000000000000006	0.058823529411764705	0.12499999999999999	0.04945054945054945	0.05555555555555555	0.029411764705882353	0.0303030303030303	0.0753968253968254	0.07407407407407406	0.02380952380952381	0.16666666666666666	0.2857142857142857	0.07936507936507936	0.0	0.13333333333333333	0.0811529933481153	0.03030303030303031	0.03773584905660377	0.0	0.0	0.0	0.0	0.07692307692307691	0.05263157894736842	0.02500000000000001	0.07278481012658229	0.10526315789473685	0.0	0.0	0.0625	0.0	0.0	0.0909090909090909	0.0	0.055555555555555546	0	8.0	0.0	1.0	0.0	0.0	6.0	2.0	4.0	5.0	1.0	1.0	11.0	0.0	3.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.08582834331337326	0.08562251711605104	0.08762886597938142	0.0819672131147541	0.07894736842105264	0.1875	0.057416267942583726	0.06	0.0	0.006451612903225806	0.11	0.07594936708860758	0.05263157894736842	0.06359649122807018	0.10759493670886076	0.10526315789473684	0.12244897959183675	0.0	0.0	0.14285714285714285	0.2011494252873563	0.0	0.0	0.0	0.0	0.0425531914893617	0.0	0.0	0.125	0.11764705882352941	0.20833333333333331	0.07692307692307693	0.1111111111111111	0.029411764705882353	0.04545454545454545	0.10119047619047619	0.07407407407407406	0.11904761904761905	0.19999999999999998	0.0	0.09523809523809523	0.07692307692307691	0.11666666666666668	0.0793791574279379	0.09090909090909093	0.02830188679245283	0.0	0.5	0.0	0.0	0.30769230769230765	0.17105263157894737	0.125	0.10759493670886075	0.10526315789473685	0.0	0.05882352941176471	0.0	0.14285714285714285	0.0	0.0	0.07692307692307691	0.1111111111111111	0	4.0	0.0	2.0	0.0	0.0	3.0	0.0	2.0	3.0	8.0	3.0	4.0	0.0	1.0	1.0	1.0	4.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.04750499001996008	0.05079874904910826	0.045532646048109957	0.04846756949394157	0.11184210526315791	0.07291666666666666	0.03827751196172248	0.020000000000000007	0.0	0.0	0.030000000000000006	0.02531645569620253	0.0	0.04166666666666667	0.041139240506329125	0.15789473684210525	0.05867346938775511	0.0	0.0	0.09523809523809522	0.10344827586206896	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.058823529411764705	0.08333333333333333	0.010989010989010983	0.03333333333333333	0.0	0.0303030303030303	0.05357142857142857	0.03703703703703703	0.02380952380952381	0.1	0.0	0.0	0.0	0.08333333333333334	0.045232815964523276	0.03030303030303031	0.05660377358490566	0.0	0.5	0.0	0.0	0.15384615384615383	0.06578947368421052	0.05	0.04113924050632911	0.15789473684210528	0.0	0.0	0.0	0.35714285714285715	0.0	0.0	0.0	0.13888888888888887	0	3.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	2.0	2.0	1.0	4.0	1.0	1.0	1.0	1.0	3.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.06786427145708583	0.07522610092130842	0.06185567010309278	0.07127583749109052	0.13815789473684212	0.13541666666666666	0.03349282296650717	0.1	0.03703703703703704	0.009677419354838708	0.030000000000000006	0.03797468354430379	0.017543859649122803	0.054824561403508776	0.037974683544303806	0.15789473684210525	0.08928571428571429	0.0	0.0	0.04761904761904761	0.05172413793103448	0.04999999999999999	0.0	0.0	0.0	0.0	0.20000000000000004	0.0	0.25000000000000006	0.058823529411764705	0.16666666666666666	0.03846153846153846	0.03333333333333333	0.029411764705882353	0.04545454545454545	0.07142857142857142	0.03703703703703703	0.07142857142857144	0.11666666666666667	0.0	0.047619047619047616	0.0	0.05833333333333334	0.06474501108647449	0.06060606060606062	0.0660377358490566	0.0	0.0	0.0	0.0	0.1923076923076923	0.18421052631578946	0.07500000000000001	0.0379746835443038	0.15789473684210528	0.16666666666666669	0.05882352941176471	0.125	0.07142857142857142	0.0	0.0909090909090909	0.07692307692307691	0.16666666666666666	0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	10.0	5.0	2.0	6.0	0.0	3.0	1.0	0.0	1.0	4.0	0.0	1.0	1.0	0.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.042714570858283445	0.038965429803059747	0.03694158075601374	0.04704205274411975	0.03947368421052632	0.09374999999999999	0.019138755980861233	0.020000000000000007	0.03703703703703704	0.0032258064516129032	0.020000000000000004	0.03797468354430379	0.017543859649122803	0.02850877192982457	0.05696202531645571	0.15789473684210525	0.05612244897959184	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.021276595744680854	0.0	0.0	0.125	0.0	0.04166666666666666	0.03296703296703297	0.03333333333333333	0.0	0.0	0.02976190476190476	0.0	0.0	0.11666666666666667	0.0	0.06349206349206349	0.0	0.025000000000000005	0.041685144124168495	0.0	0.03773584905660377	0.0	0.0	0.0	0.0	0.11538461538461538	0.09210526315789473	0.037500000000000006	0.056962025316455694	0.15789473684210528	0.0	0.0	0.0625	0.0	0.07142857142857142	0.0909090909090909	0.07692307692307691	0.08333333333333333	0	6.0	0.0	2.0	0.0	0.0	1.0	1.0	3.0	0.0	2.0	1.0	6.0	1.0	2.0	0.0	0.0	2.0	0.0	1.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0626746506986028	0.07032372580508832	0.05584192439862542	0.0669992872416251	0.0986842105263158	0.10416666666666667	0.062200956937799035	0.06	0.0	0.009677419354838708	0.06	0.012658227848101257	0.03508771929824561	0.05921052631578948	0.05696202531645571	0.21052631578947367	0.06122448979591837	0.0	0.0	0.04761904761904761	0.08045977011494253	0.0	0.0	0.0	0.0	0.021276595744680854	0.0	0.0	0.0	0.0	0.12499999999999999	0.021978021978021983	0.05555555555555555	0.029411764705882353	0.01515151515151515	0.055555555555555546	0.07407407407407406	0.02380952380952381	0.15	0.0	0.047619047619047616	0.07692307692307691	0.06666666666666667	0.062084257206208415	0.06060606060606062	0.03773584905660377	0.0	0.0	0.0	0.0	0.1923076923076923	0.07894736842105263	0.037500000000000006	0.056962025316455694	0.2105263157894737	0.0	0.0	0.0625	0.07142857142857142	0.0	0.0	0.0	0.055555555555555546	0	8.0	0.0	2.0	0.0	1.0	0.0	0.0	9.0	3.0	5.0	3.0	8.0	0.0	2.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.043113772455089835	0.03972614318316286	0.04123711340206185	0.04419101924447613	0.03289473684210526	0.07291666666666666	0.043062200956937795	0.020000000000000007	0.03703703703703704	0.006451612903225806	0.010000000000000002	0.012658227848101257	0.0	0.04824561403508772	0.03164556962025317	0.05263157894736842	0.03826530612244899	0.0	0.0	0.0	0.0	0.0	0.0	0.045454545454545456	0.0	0.0	0.0	0.0	0.0	0.058823529411764705	0.08333333333333333	0.010989010989010983	0.01111111111111111	0.029411764705882353	0.0	0.0496031746031746	0.0	0.02380952380952381	0.08333333333333333	0.0	0.03174603174603173	0.0	0.03333333333333333	0.04434589800443457	0.06060606060606062	0.01886792452830188	0.0	0.0	0.0	0.0	0.03846153846153846	0.10526315789473684	0.037500000000000006	0.03164556962025316	0.052631578947368425	0.0	0.0	0.0	0.07142857142857142	0.07142857142857142	0.0	0.0	0.055555555555555546	0	7.0	0.0	1.0	0.0	0.0	1.0	0.0	5.0	2.0	0.0	0.0	8.0	0.0	3.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.13652694610778443	0.1345617445693517	0.12542955326460478	0.14112615823235924	0.19736842105263158	0.17708333333333331	0.11004784688995214	0.1	0.0	0.02258064516129032	0.09999999999999999	0.08860759493670886	0.10526315789473685	0.09868421052631579	0.14556962025316456	0.21052631578947367	0.19387755102040816	0.0	0.0	0.19047619047619044	0.28735632183908044	0.0	0.0	0.0	0.0	0.06382978723404255	0.0	0.0	0.25000000000000006	0.11764705882352941	0.45833333333333337	0.08791208791208792	0.08888888888888888	0.17647058823529413	0.0606060606060606	0.14285714285714285	0.25925925925925924	0.16666666666666666	0.21666666666666665	1.0	0.12698412698412698	0.0	0.125	0.14146341463414633	0.21212121212121213	0.0660377358490566	0.18181818181818182	0.0	0.0	0.0	0.23076923076923075	0.02631578947368421	0.1	0.14556962025316458	0.2105263157894737	0.0	0.0	0.125	0.0	0.0	0.0	0.07692307692307691	0.08333333333333333	0	5.0	0.0	0.0	1.0	0.0	0.0	0.0	16.0	8.0	9.0	6.0	12.0	1.0	2.0	0.0	1.0	0.0	2.0	4.0	0.0	0.0	0.0	4.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.130938123752495	0.12365818612120699	0.12285223367697592	0.13328581610833928	0.15789473684210528	0.28125	0.08133971291866028	0.16	0.07407407407407408	0.0	0.16999999999999998	0.07594936708860758	0.10526315789473685	0.12719298245614036	0.11708860759493672	0.2631578947368421	0.14030612244897958	0.0	0.0	0.09523809523809522	0.09770114942528735	0.0	0.0	0.045454545454545456	0.0	0.0	0.0	0.0	0.125	0.0	0.12499999999999999	0.06043956043956044	0.15555555555555556	0.14705882352941174	0.0303030303030303	0.1746031746031746	0.11111111111111109	0.07142857142857144	0.31666666666666665	0.14285714285714285	0.1111111111111111	0.0	0.17500000000000002	0.12549889135254988	0.09090909090909093	0.11320754716981132	0.18181818181818182	0.0	0.0	0.0	0.1923076923076923	0.34210526315789475	0.15	0.11708860759493671	0.2631578947368421	0.08333333333333334	0.0	0.18749999999999997	0.07142857142857142	0.0	0.0	0.0	0.1111111111111111	0	7.0	0.0	3.0	0.0	0.0	0.0	1.0	12.0	6.0	7.0	3.0	10.0	1.0	2.0	1.0	1.0	3.0	0.0	2.0	2.0	1.0	0.0	1.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.13333333333333333	0.15129743893162031	0.11168384879725085	0.1468282252316465	0.2105263157894737	0.21874999999999997	0.10526315789473684	0.12	0.0	0.02258064516129032	0.06	0.06329113924050632	0.017543859649122803	0.1381578947368421	0.10126582278481014	0.05263157894736842	0.1301020408163265	0.0	0.0	0.19047619047619044	0.34482758620689646	0.0	0.0	0.09090909090909091	0.0	0.021276595744680854	0.4000000000000001	0.0	0.25000000000000006	0.058823529411764705	0.25	0.07692307692307693	0.03333333333333333	0.11764705882352941	0.0909090909090909	0.12103174603174603	0.03703703703703703	0.11904761904761905	0.26666666666666666	0.0	0.03174603174603173	0.0	0.16666666666666669	0.13569844789356983	0.09090909090909093	0.0660377358490566	0.09090909090909091	0.5	0.0	0.33333333333333337	0.11538461538461538	0.14473684210526316	0.13749999999999998	0.10126582278481014	0.052631578947368425	0.0	0.0	0.125	0.14285714285714285	0.0	0.0	0.0	0.1111111111111111	0	7.0	0.0	4.0	0.0	0.0	0.0	0.0	14.0	4.0	6.0	3.0	7.0	1.0	2.0	3.0	1.0	1.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
